Recipe_Name,Review_Count,Author,Prepare_Time,Cook_Time,Total_Time,Ingredients,Directions,RecipeID,Recipe_Photo
New York Cheesecake III Recipe ,529,Sandy,X,X,X,"flour,white sugar,egg,butter,cream cheese,white sugar,flour,egg,egg,whipping cream","^Preheat oven to 400 degrees F (200 degrees C). Lightly coat a 10 inch springform pan with spray oil. Note: You could use a 9x13 inch pan instead.**To make the crust: Combine 1 1/2 cups flour, 1/3 cup sugar, 1 egg and 1/2 cup butter or margarine. Spread to the edges of the pan. Prick all over with a fork, then bake 15 minutes at 400 degrees F (200 degrees C). Allow to cool.**Increase oven temperature to 475 degrees F (245 degrees C). In a large bowl, combine cream cheese, 1 3/4 cups sugar, 3 tablespoons flour, 5 eggs and the yolks and mix thoroughly. Add cream and mix only enough to blend.**Pour filling over crust  and bake for 10 minutes at 475 degrees F (245 degrees C). Reduce temperature  to 200 degrees F (95 degrees C) and continue to bake for one hour. Turn oven off, but leave cake in for another hour. Don^^t worry if it looks a little jiggly in the center.**Chill overnight. This is imperative! If desired, top with your favorite fruit or serve plain.**^",8229,https://images.media-allrecipes.com/userphotos/250x250/144067.jpg
Chocolate Cheesecake II Recipe ,173,Diane Young,X,X,X,"chocolate,white sugar,butter,chocolate,whipping cream,cream cheese,white sugar,cocoa powder,egg,vanilla,chocolate,whipping cream,vanilla","Preheat oven to 350 degrees F ( 175 degrees C). Lightly grease a 9 inch springform pan.**In a small bowl, mix together 1 1/2 cups chocolate wafer crumbs, 2 tablespoons sugar, and melted butter.  Press onto the bottom and 1 1/2 inch up the sides of the prepared 9 inch springform pan. Bake at 350 degrees F (175 degrees C) for 10 minutes. Allow to cool. Reduce oven temperature to 325 degrees F (165 degrees C).**To Make Filling: In a small saucepan, heat 1/4 cup whipping cream and 1/4 cup chocolate chips, stirring constantly, until chips are melted. Remove from heat.**In a large mixing bowl, beat cream cheese and 1 cup of sugar until smooth. Add cocoa and beat well. Add eggs and beat on low until just blended. Stir in 1 teaspoon vanilla and reserved chocolate mixture until blended. Pour over crust. Bake at 325 degrees F (165 degrees C) for 45 to 50 minutes or until center is almost set.**To Make Topping: In a small saucepan, heat 1/4 cup whipping cream and 1 teaspoon vanilla until just before boiling. Stir constantly and be careful not to boil over. Have 1 1/2 cups chocolate chips ready in a small bowl. Pour in the hot cream and stir with a spoon until smooth. Spread over baked cheesecake and refrigerate overnight.**",8230,https://images.media-allrecipes.com/userphotos/250x250/644261.jpg
Traditional Coffee Cake Recipe ,30,Jolene,30 m,40 m,4 h 50 m,"yeast,water,milk,egg,white sugar,salt,flour,butter,white sugar,cinnamon,butter","Dissolve yeast in 1/2 cup lukewarm water.**In a large bowl, slowly pour hot milk into the eggs, whisking constantly. Stir in 1/2 cup sugar and salt. Mix in 1/2 cup melted butter. When mixture is room temperature, pour in the dissolved yeast. Add the flour and mix well.**Turn dough out on floured board. Knead until smooth, about 10 to 15 minutes. Place in greased bowl, and cover. Let rise in warm place until double in volume, about 1 1/2 to 2 hours. Punch dough down. Turn over, and let rise again for 45 minutes.**In a small bowl, combine 1 cup sugar and 3 tablespoons ground cinnamon. Form dough into walnut-sized balls. Dip each ball in melted butter and roll it in cinnamon sugar. Pile loosely into a 10-inch Bundt pan. Cover and let rise again until double in volume, about 30 minutes.**Preheat oven to 400 degrees F (200 degrees C).**Bake for 10 minutes in the preheated oven. Reduce temperature to 350 degrees F (175 degrees C), and continue baking until golden brown, about 30 minutes more.**",8231,https://images.media-allrecipes.com/userphotos/250x250/216461.jpg
Chocolate Pudding Cake I Recipe ,23,LMDINCO,X,X,X,"cake,chocolate,topping thawed,chocolate","Tear angel food cake into bite size pieces into a 9x13 inch cake pan (preferably glass).**Prepare chocolate pudding as directed on package. Gently spread over the top of cake pieces, spreading to edges of pan.**Carefully spread whipped topping over chocolate pudding, spreading to edges of pan and taking care not to mix with pudding.**Using a cheese grater or vegetable peeler, grate chocolate bar over the whipped topping.**Chill until ready to serve, at least one hour.**",8232,https://images.media-allrecipes.com/userphotos/250x250/50688.jpg
Angel Cake Surprise Recipe ,45,Mel,20 m,X,2 h 20 m,"cake,strawberry,peach,banana,vanilla,topping thawed,pineapple","Break angel food or pound cake into bite size pieces. Put into a 9x13 inch pan (preferably glass).**Dissolve 1 package of flavored gelatin in 1 cup of water and pour over cake pieces, spreading to the edges of pan.  Drain the peaches and pour the juice over the gelatin in the pan. Slice bananas on top of gelatin. Arrange peach slices on top of banana slices. If desired, add crushed pineapple.**Prepare instant pudding according to instructions on box and spread evenly over fruit.**Spread whipped topping on top of the pudding. Try to keep the layers separate.**Refrigerate at least 2 hours before serving.**",8233,https://images.media-allrecipes.com/userphotos/250x250/5823.jpg
One,19,shirleyo,X,X,X,"cream cheese,white sugar,almond,salt,egg,sour cream,white sugar,vanilla","Preheat oven to 325 degrees F (165 degrees C).  In a large bowl, combine cream cheese, 1 cup sugar, almond extract, eggs and salt. Beat until smooth. Pour into a greased deep dish pie plate.**Bake at 325 degrees F  (165 degrees C) for 45 to 50 minutes. Remove from oven and let cool for 20 minutes.**To Make Topping: combine sour cream, 2 tablespoons sugar and 1/4 teaspoon vanilla extract and stir until smooth. Spread evenly on top of the baked cheesecake, then bake 10 minutes at 325 degrees F (165 degrees C) to set the top.**Let cool, refrigerate several hours before serving.**",8234,https://images.media-allrecipes.com/userphotos/250x250/197898.jpg
Coconut Cake III Recipe ,183,Diane Y,X,X,X,"cake,vanilla,water,egg,vegetable oil,coconut,walnut,butter,coconut,milk,vanilla,cream cheese,sugar","Preheat oven to 350 degrees F (175 degrees C). Grease a 9x13 inch pan. In a large bowl, combine cake mix, pudding mix, water, eggs and oil. Blend for 4 minutes. Stir in 2 cups coconut and the chopped nuts. Pour into a greased 9x13 inch pan.**Bake at 350 degrees F (175 degrees C) for 30 minutes or until done. Allow to cool.**To Make Coconut Cream Cheese Frosting: Melt 2 Tablespoons of butter over low heat. Add 3/4 cup of the coconut and stir until browned. Dry on paper towel. Cream other 2 tablespoons butter with cream cheese. Alternately add milk and powdered sugar. Add vanilla. Stir in remaining  1-1/4 cup coconut.**Spread Icing on cake and sprinkle with browned coconut.**",8235,https://images.media-allrecipes.com/userphotos/250x250/6909.jpg
Satiny Chocolate Glaze Recipe ,1k,Ginger,10 m,8 m,18 m,"chocolate,butter,corn syrup,vanilla","^In a double boiler over hot, but not boiling water, combine chocolate chips, butter, and corn syrup. Stir until chips are melted and mixture is smooth, then add vanilla.",8236,https://images.media-allrecipes.com/userphotos/560x315/2418635.jpg
Golden Sponge Cake Recipe ,47,Carol,X,X,X,"cake,milk,flour,white sugar,salt,shortening,butter,vanilla","Grease and flour a 9x13 inch pan. Line the bottom of pan with parchment paper. Prepare the cake mix according to directions on package. After baking, let cool completely. While cake is cooling, prepare the filling.**To Make The Filling: In a small saucepan over medium low heat, combine flour and milk. Cook, stirring constantly, until mixture thickens and boils. Remove from heat and cool completely.**In a small bowl, beat flour and milk mixture until fluffy. Add sugar and salt and beat well. Add shortening and beat well. Add butter and beat well. Add vanilla and incorporate thoroughly. Total mixing time should be 8 to 10 minutes, beating very well with each addition. This creates a light and fluffy filling.**Remove cake from pan and split lengthwise. Spread filling over layer and replace top layer. Cover with plastic wrap and refrigerate overnight. Let cake stand at least one day to develop flavor.**",8237,https://images.media-allrecipes.com/userphotos/560x315/1748106.jpg
^Grandmother^^s Pound Cake I Recipe ^,81,Tina,X,X,X,"cake,vanilla,vegetable oil,water,egg,butter,vanilla","Preheat oven to 350 degrees F (175 degrees C). Grease and flour 9x13 inch pan.**In a large bowl, combine cake mix, pudding mix, oil and water. Beat until moistened. Add eggs and beat well. Add flavorings. Beat 6 to 8 minutes on medium high speed. Batter will be very thick.**Pour into prepared pan and bake at 350 degrees F (175 degrees C) for 40 to 45 minutes or until tester comes out clean.**",8238,https://images.media-allrecipes.com/userphotos/250x250/9919.jpg
Good For You Cheesecake Recipe ,10,Debbi,X,X,X,"cheese,white sugar,egg,vanilla","Preheat oven to 350 degrees F (175 degrees C). Butter an 8x8 inch pan.**In a medium bowl, mix cheese and sugar until soft. Add eggs one at a time, mixing thoroughly with each addition. Add vanilla and mix to incorporate.**Pour into prepared 8x8 inch pan. If desired, sprinkle top lightly with cinnamon. Bake at 350 degrees F (175 degrees C) for 30 minutes. Cake will appear to be soft in the center. Allow to cool and it will set.**",8239,https://images.media-allrecipes.com/userphotos/560x315/5201496.jpg
Carrot Cake VI Recipe ,32,Erma Germino,X,X,X,"water,white sugar,raisin,carrot,cinnamon,clove,nutmeg,butter,flour,baking soda,walnut,salt","Preheat oven to 375 degrees F (190 degrees C).  Grease a 9x5 inch loaf pan, and line with wax paper.**Combine water, sugar, raisins, grated carrots, cinnamon, cloves, nutmeg, and butter in a medium saucepan.  Cook over low heat for 5 minutes.  Cool.**In a large bowl, stir together flour, baking soda, nuts, and salt.  Stir in carrot mixture. Pour into prepared pan.**Bake for 1 1/4 hours, or until a tester inserted in the center comes out clean.  Cool on wire racks.**",8240,https://images.media-allrecipes.com/userphotos/250x250/66943.jpg
Strawberry Refrigerator Cake Recipe ,119,Deborah Westbrook,20 m,30 m,5 h 20 m,"cake,strawberry,water,egg,vegetable oil,strawberry,Topping:,vanilla,milk,topping thawed,strawberry","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13-inch baking dish.**Prepare cake mix as directed on package. Pour batter into prepared pan and bake until a tester inserted in the center comes out clean, about 30 minutes. Allow cake to cool on wire rack.**Poke holes on top of cake. Puree thawed strawberries with juice in a blender or food processor and spoon over top of baked cake.**To Make Topping: Prepare pudding mix as directed on package using one cup of milk. Fold whipped topping into pudding mixture and spread over cake. Arrange strawberries on top of cake, if desired.**Refrigerate cake for at least 4 hours before serving.**",8241,https://images.media-allrecipes.com/userphotos/250x250/337962.jpg
Heavenly Hash Cake Recipe ,12,SONIA_DIANA,X,X,X,"egg,butter,cocoa powder,vanilla,white sugar,flour,pecan,marshmallow,butter,sugar,cocoa powder,milk","^Preheat oven to 350 degrees F (175 degrees C). Grease and flour an 8x12 inch pan.**In a large bowl, cream 1 cup butter and sugar. Add eggs one at a time, mixing well with each addition. Add vanilla and mix to incorporate.**In a separate bowl, mix flour and cocoa together, then add to the egg mixture and mix well to combine. Add nuts and combine.**Pour into prepared 8x12 inch pan and bake at 350 degrees F (175 degrees C) for 40 minutes. While cake is still hot, cover with marshmallows.**To Make Topping: In a small bowl, combine 4 tablespoons melted butter, confectioners^^ sugar, 4 tablespoons cocoa and evaporated milk. Spread evenly over top of cake.**^",8242,https://images.media-allrecipes.com/userphotos/560x315/1113686.jpg
Gooey Chocolate Icing Recipe ,25,D. Stultz,X,X,X,"milk,water,salt,chocolate,vanilla","In a double boiler, combine milk, water, salt and chocolate. Heat, stirring constantly until thick. Remove from heat and allow to cool. Add vanilla.**Spread or drizzle over your cake.**",8243,https://images.media-allrecipes.com/userphotos/560x315/6883.jpg
Semolina Turmeric Cake (Sfoof) Recipe ,17,Lara,X,X,X,"semolina,flour,tea,baking powder,white sugar,milk,vegetable oil,pine nut","Preheat oven to 350 degrees F (175 degrees C). Grease a 9 inch round baking pan.**In a small bowl, mix semolina, flour, turmeric and baking powder. Set aside.**In a large bowl, stir milk and sugar until sugar is dissolved. Add flour mixture and oil and beat with an electric beater at medium speed for 5 minutes. This step is essential, do not use any shortcuts.**Pour into a prepared 9 inch round pan. Sprinkle top with pine nuts. Bake at 350 degrees F (175 degrees C) for 25 to 35 minutes, or until wooden pick inserted in center comes out dry.**",8244,https://images.media-allrecipes.com/userphotos/560x315/6118083.jpg
