Recipe_Name,Review_Count,Author,Prepare_Time,Cook_Time,Total_Time,Ingredients,Directions,RecipeID,Recipe_Photo
Cranberry Salad I Recipe ,20,Nancy,10 m,X,12 h 10 m,"cranberry,marshmallow,white sugar,pineapple,banana,cream","If using frozen cranberries let thaw before using. In a food processor or blender grind the cranberries. Add the sugar, crushed pineapple and marshmallows. Let mixture stand overnight.**Just before serving stir in the sliced banana and whipped cream.**",13454,https://images.media-allrecipes.com/userphotos/250x250/982.jpg
Old,171,Cali,X,X,X,"cream,egg,salt,butter,paprika,black pepper","Preheat oven to 350 degrees F (175 degrees C). Butter one 8x11x2 inch casserole dish.**In a medium sized mixing bowl, combine the creamed corn, eggs, 1/4 cup of the melted butter and 1/2 of the cracker crumbs. Pour mixture in into the prepared dish.**In a small bowl, mix the remaining melted butter, cracker crumbs, paprika and pepper. Sprinkle crumb topping over the casserole.**Bake at 350 degrees F (175 degrees C) for 30 to 40 minutes, until topping browns slightly and corn is bubbly around the edges.**",13455,https://images.media-allrecipes.com/userphotos/250x250/158796.jpg
Stuffed Celery Recipe ,90,Linda,15 m,X,15 m,"cream cheese,sour cream,walnut,pimento,celery","^In a medium bowl, mix together the cream cheese and sour cream. Stir in the walnuts and chopped olives. Spread filling onto the celery pieces. It^^s also good on crackers.**^",13456,https://images.media-allrecipes.com/userphotos/560x315/1882465.jpg
Three Cranberry Relish Recipe ,27,Linda,X,X,X,"cranberry,cranberry,cranberry,orange juice,white sugar,orange",Combine all ingredients in a 3 quart sauce pan and cook over medium heat until cranberries pop. Serve warm or cold. As it the relish sits it thickens up.**,13457,https://images.media-allrecipes.com/userphotos/560x315/4584444.jpg
Sweet Potato Casserole I Recipe ,413,Nancy,15 m,50 m,1 h 5 m,"potato,white sugar,egg,butter,milk,vanilla,brown sugar,pecan,flour,butter","Preheat oven to 350 degrees F (175 degrees C). Butter a 2 quart baking dish.**Place the sweet potatoes and their liquid in a medium saucepan, and bring to a boil. Cook 15 minutes, or until tender. Remove from heat, drain, and mash.**In a medium bowl, mix the mashed sweet potatoes, white sugar, eggs, 1/3 cup butter, milk, and vanilla extract. Spread evenly into the prepared baking dish.**In a separate bowl, mix the brown sugar, chopped pecans, flour, and 1/3 cup melted butter. Sprinkle over the sweet potato mixture.**Bake 35 minutes in the preheated oven, or until a knife inserted near the center comes out clean.**",13458,https://images.media-allrecipes.com/userphotos/560x315/1545478.jpg
Cranberry Sauce I Recipe ,853,Toni,5 m,10 m,15 m,"white sugar,orange juice,cranberry","In a medium saucepan over medium heat, dissolve the sugar in the orange juice. Stir in the cranberries, and cook until they start to pop (about 10 minutes). Remove from heat, and transfer to a bowl. Cranberry sauce will thicken as it cools.**",13459,https://images.media-allrecipes.com/userphotos/560x315/742354.jpg
Broccoli Casserole I Recipe ,121,Helen,20 m,40 m,1 h,"broccoli,mushroom,rice,onion,butter,cheese,salt,black pepper","Cook rice as directed on box.**Saute onions in margarine until done.**Cook broccoli as directed on package and drain.**Mix together broccoli, soup, rice, onion, butter or margarine, and cheese.  Season with salt and pepper to taste.  Place in a 9 by 13 inch oven proof dish.**Bake for 30 to 40 minutes at 350 degrees F (175 degrees C).**",13460,https://images.media-allrecipes.com/userphotos/250x250/84582.jpg
Sweet Potato Fluff Recipe ,56,Helen,X,X,X,"potato,white sugar,egg,butter,vanilla,coconut,brown sugar,flour,pecan,butter","Preheat oven to 350 degrees F (175 degrees C).**Mix the mashed sweet potatoes, white sugar, eggs, 1/2 cup of the butter or margarine, vanilla and flaked coconut. Place in heat proof 2 quart sized casserole dish.**With a fork mix the brown sugar, flour, pecans and the remaining 1/3 cup of butter or margarine. Sprinkle over the top of the potato mixture. Bake at 350 degrees F (175 degrees C) for 30 minutes.**",13461,https://images.media-allrecipes.com/userphotos/250x250/583099.jpg
Cornucopia Recipe ,189,Becky,20 m,45 m,1 h 30 m,"bread,egg,water","Preheat oven to 350 degrees F (175 degrees C). Lightly spray a 17x14 inch (or lager) cookie sheet with non-stick cooking spray.**Tear off a 30x18 inch sheet of heavy duty aluminum foil. Fold it in half to 18x15 inch. Roll diagonally to form a hollow cone, about 18 inches long with a diameter of 5 inches at the widest end (Cornucopia opening). Fasten end with clear tape. Stuff cone with crumpled regular foil until form is rigid. Bend tail of cone up then down at end. Spray outside of cone with non-stick cooking spray. Place on cookie sheet.**Beat the egg with the water to make a glaze. Open and unroll the first can of breadstick dough on work surface. Separate breadsticks. Begin by wrapping one breadstick around tip of cone. Brush end of next breadstick with Glaze and press to attach to end of first breadstick. Continue spiral-wrapping cone, slightly overlapping dough until there are 3 breadsticks left.**Pinch one end of the 3 breadsticks together, then braid. Brush bread around opening of cornucopia with glaze. Gently press on braid. Brush entire cornucopia with glaze.**Bake at 350 degrees F (175 degrees C) for 45 minutes or until bread is a rich brown. (If parts start to darken too much, cover them with pieces of foil.)**Remove from oven and let cool completely on cookie sheet on a wire rack. Carefully remove foil when cool. (If freezing, leave foil in bread for support. Remove when thawed.)**",13462,https://images.media-allrecipes.com/userphotos/560x315/523755.jpg
Fruit Cocktail Cake Recipe ,68,Cyndi,X,X,X,"flour,white sugar,egg,baking soda,vanilla,cocktail,brown sugar","Preheat oven to 350 degrees F (175 degrees C). Lightly grease one 9x9 inch square baking pan.**Combine the flour, white sugar, egg, baking soda, vanilla and undrained fruit cocktail. Mix until blended. Pour batter into the prepared pan and sprinkle the top with the brown sugar.**Bake at 350 degrees F (175 degrees C) for 40 minutes or until golden brown and firm.**",13463,https://images.media-allrecipes.com/userphotos/560x315/1034479.jpg
"Homestyle Turkey, the Michigander Way Recipe ",1k,Robin C.,10 m,5 h,5 h 10 m,"turkey,butter,water,chicken,parsley,onion,salt","^Preheat oven to 350 degrees F (175 degrees C). Rinse and wash turkey. Discard the giblets, or add to pan if they are anyone^^s favorites.**Place turkey in a Dutch oven or roasting pan. Separate the skin over the breast to make little pockets. Put 3 tablespoons of the butter on both sides between the skin and breast meat. This makes for very juicy breast meat.**In a medium bowl, combine the water with the bouillon. Sprinkle in the parsley and minced onion. Pour over the top of the turkey. Sprinkle seasoning salt over the turkey.**Cover with foil, and bake in the preheated oven 3 1/2 to 4 hours, until the internal temperature of the turkey reaches 180 degrees F (80 degrees C). For the last 45 minutes or so, remove the foil so the turkey will brown nicely.**^",13464,https://images.media-allrecipes.com/userphotos/560x315/1072138.jpg
Walnut Pumpkin Pie Recipe ,75,Jackie,10 m,40 m,50 m,"ham,pumpkin,milk,egg,cinnamon,ginger,nutmeg,salt,brown sugar,flour,butter,walnut","Preheat oven to 425 degrees F (220 degrees C).**In a mixing bowl, combine the pumpkin, condensed milk, egg, 3/4 teaspoon cinnamon, ginger, nutmeg and salt. Pour batter into the pie crust.**Bake at 425 degrees F (220 degrees C) for 15 minutes. Reduce oven temperature to 350 degrees F (175 degrees C).**In a small bowl, combine brown sugar, flour, and remaining 1/2 teaspoon cinnamon. Cut in the butter or margarine until the mixture is crumbly. Stir in walnuts. Sprinkle mixture evenly over the pie. Bake pie for 40 minutes or until a knife inserted one inch from the edge comes out clean. Cool and garnish as desired.**",13465,https://images.media-allrecipes.com/userphotos/250x250/155466.jpg
Cranberry Salad II Recipe ,66,Jackie,10 m,X,1 h,"cranberry,orange,white sugar,walnut,celery,pineapple,raspberry,water","^Combine the gelatin with hot water (don^^t let stand). Grind cranberries and orange (including rind) mix with sugar. Stir in nuts, celery and pineapple. Mix with prepared gelatin and chill.**^",13466,https://images.media-allrecipes.com/userphotos/560x315/2879248.jpg
Bing Cherry Gelatin Mold Recipe ,57,Andee,5 m,10 m,1 d 15 m,"cherry,cola,cherry,pineapple,pecan","In a saucepan, combine the reserved cherry juice with the cola. Bring to a boil, and stir in the gelatin until dissolved. Remove from the heat, and mix in the drained cherries, drained pineapple, and chopped pecans. Pour mixture into a mold sprayed with non-stick cooking spray, and refrigerate for at least 24 hours before serving.**",13467,https://images.media-allrecipes.com/userphotos/250x250/5244017.jpg
Cranberry Stuffed Turkey Breasts Recipe ,99,Esther Nelson,45 m,1 h,2 h,"bread,turkey,pecan,cranberry,olive,lettuce,pecan","Preheat the oven to 350 degrees F (175 degrees C). Prepare stuffing mix according to package directions. Set aside to cool.**With a sharp knife, butterfly breasts open to lay flat. Place each breast between two sheets of waxed paper, and flatten with a mallet. Spread the prepared stuffing to within 1/4 inch of the edge of each breast. Sprinkle each one with chopped pecans and dried cranberries, reserving some of the cranberries for garnish. Roll up tightly in a jellyroll style, starting with the long end. Tuck in ends, and tie in sections with string, about 4 sections around the middle and one running the length of the roll to secure the ends.**Heat olive oil in a large cast iron skillet over medium-high heat. Carefully brown rolls on all sides.**Place skillet in oven, uncovered. Bake in a preheated 350 degrees F (175 degrees C) oven for 1 hour, or until the internal temperature is at 170 degrees F (78 degrees C) when taken with a meat thermometer. Do not let these get overly dry.**Allow rolls to set for 15 minutes before removing string, and slicing into 1/2 to 3/4 inch circles. Leave one roll whole, and slice the other for presentation. Stuffing will be spiraled into meat. Present on your prettiest platter on a bed of curly lettuce, and garnish by sprinkling with the remaining 1/2 cup pecan halves and the reserved dried cranberries.**",13468,https://images.media-allrecipes.com/userphotos/560x315/742515.jpg
Cranberry,17,Margaret,10 m,X,1 h 40 m,"cherry,sour cream,cranberry sauce,walnut,water",Combine gelatin mix and hot water until the gelatin dissolves. Stir in the can of cranberries and mix well. Add the room temperature sour cream and stir to combine. Place gelatin mixture in the refrigerator until almost set. Stir in the walnuts and return to the refrigerator until the mixture is completely set.**,13469,https://images.media-allrecipes.com/images/79591.png
Melt In Your Mouth Pie Recipe ,7,Pat Heldenbrand,10 m,X,3 h 10 m,"milk,lemon juice,coconut,walnut,pineapple,topping thawed,bake","Gently combine the sweetened condensed milk, lemon juice, coconut, chopped nuts and drained crushed pineapple. Fold in the whipped topping. Pour batter into the prepared pie shell. Refrigerate for several hours before serving.**",13470,https://images.media-allrecipes.com/images/79591.png
Poultry Seasoning Recipe ,29,Pat Heldenbrand,15 m,X,15 m,"parsley,sage,rosemary,marjoram,salt,black pepper,onion,sage",Combine all eight ingredients and mix very well. Place in airtight glass jars (no plastic). Shake well before using. This is nice in 1/2 pint sized jars to give as gifts.**,13471,https://images.media-allrecipes.com/userphotos/250x250/302665.jpg
Apple and Onion Dressing Recipe ,38,Pat Heldenbrand,X,X,X,"bread,raisin,butter,onion,celery,garlic,apple,parsley,salt,paprika","Preheat oven to 350 degrees F (175 degrees C). Lightly butter a 2 quart casserole dish.**Cover raisins with boiling water and let sit for 5 minutes. Drain well then toss them with the bread cubes.**In a skillet melt the butter and saute the onions, garlic, and celery for about 4 to 5 minutes. Stir the sauteed onions into the bread cube mixture. Add the diced apples, parsley, salt and paprika and stir carefully. Place stuffing mix in  the prepared dish or you can alternately place it in a large roaster with your favorite uncooked meat (pork chops, turkey, chicken, etc.).**Bake the dressing for 30 to 40 minutes. If you are baking the dressing with meat cook it until the meat is completely done all the way through.**",13472,https://images.media-allrecipes.com/userphotos/250x250/666358.jpg
Harvest Pumpkin Soup Recipe ,75,Kathy,10 m,1 h,2 h 30 m,"pumpkin,chicken,whipping cream,nutmeg,sage,salt,sour cream","Preheat oven to 400 degrees F (205 degrees C). Cut pumpkins in half and scoop out seeds. Spray a cookie sheet with non-stick cooking spray. Place pumpkins, flesh side down on the cookie sheet and roast until soft to the touch, about 45 minutes. Remove pumpkins from oven and let cool. Once pumpkins are cool scrape flesh from skins into a food processor. Discard skins.**Add chicken stock to the pumpkin and puree. Pour soup into a large saucepan and bring to a simmer over medium heat. Stir in cream, nutmeg, sage and salt. Mix well and remove from heat. Serve garnished with a dollop of sour cream**",13473,https://images.media-allrecipes.com/userphotos/250x250/46115.jpg
